,0
CD9,4.622304191580476e-05
RGS14,4.622001073044829e-05
MIR548Z,4.621994022360452e-05
AC006378.1,4.6216080708474835e-05
CACNG4,4.6213237446003336e-05
VEGFA,4.621133829998055e-05
LRFN1,4.6211050584762204e-05
FNDC5,4.620614695997934e-05
AGK,4.6204877910621546e-05
LINC00982,4.6202841092760235e-05
AC108676.1,4.620266524152173e-05
SNORD117,4.619975474674611e-05
FAM86B3P,4.6197505692668064e-05
RPL5,4.6193121276173535e-05
GBA3,4.618976960784497e-05
COX5B,4.618610599954131e-05
FAM185A,4.618078898107081e-05
AC022382.1,4.6172299151663386e-05
AL355480.1,4.616999167561634e-05
MS4A8,4.616774339458648e-05
RN7SL605P,4.616216716693953e-05
AC005332.7,4.6161040428937644e-05
UBN1,4.616007236510594e-05
IRF2BPL,4.615886542541673e-05
ACSL4,4.6155588413701364e-05
ATPAF1,4.615385493379505e-05
R3HDM2,4.6146451774608e-05
MAOA,4.614558447911387e-05
LAMA5,4.614304711383477e-05
PTP4A2P1,4.613322692529665e-05
RECQL,4.6131529091309416e-05
TMPO-AS1,4.6127819476816064e-05
ANKRD65,4.611034484698679e-05
ERLEC1,4.6106447373903706e-05
WWTR1,4.6106314712166784e-05
USE1,4.6104099174356876e-05
HGFAC,4.610391027865858e-05
AL512625.2,4.6099974140180434e-05
FAM53B,4.609136678992421e-05
AC004241.3,4.608734819420426e-05
ZNF876P,4.608622013086482e-05
BATF2,4.60845789971493e-05
AC105942.1,4.608426470654844e-05
SDAD1,4.608339343009399e-05
P2RY11,4.6081624426407236e-05
BRD3OS,4.607935907732366e-05
AL391001.1,4.607804642795797e-05
TKTL1,4.6071186902583315e-05
ZFP37,4.606776101718761e-05
IFIH1,4.605234219684105e-05
ELF3,4.6051351498197956e-05
MOSPD2,4.602935846156395e-05
PTCH1,4.602892443613792e-05
AL356235.1,4.602621908175698e-05
STK10,4.6025959926573885e-05
RIOK2,4.602064958601102e-05
LRRC8D,4.600782304529238e-05
SMG8,4.600440673170007e-05
NOS1AP,4.600403909527883e-05
MIR4428,4.600375346184234e-05
ESD,4.600222968772329e-05
RNY1P11,4.600095745590362e-05
DCHS1,4.5998256988975174e-05
MRE11,4.599037272160616e-05
IKBKB,4.598066952337656e-05
AC068647.2,4.5977619793693545e-05
TFAM,4.5970295192689515e-05
CWH43,4.59690943427674e-05
AC005255.1,4.596792200335337e-05
TAF12,4.596532715599308e-05
MAP1A,4.5963082028109206e-05
ABHD18,4.596047122058763e-05
RASAL2-AS1,4.5959223091894206e-05
C1orf226,4.595217099511867e-05
TOMM70,4.595202158386446e-05
AC092295.2,4.595149632060451e-05
RASD1,4.5942594533384616e-05
CDC37L1-AS1,4.594181080092018e-05
AC116407.2,4.593058143845399e-05
CLPSL2,4.5928871209046777e-05
AC078883.1,4.5924944313188804e-05
GLI4,4.592186680051103e-05
AC011468.1,4.589594973672469e-05
FRMD6-AS1,4.589397235093531e-05
LINC00885,4.589161315730832e-05
BTG4,4.5881160847317185e-05
TAF9P3,4.586934706631775e-05
SYNPO,4.5850755868668745e-05
LRWD1,4.5844859254100926e-05
MLLT11,4.5843627852850325e-05
MPC1,4.58413116153466e-05
AC008781.3,4.583974555095967e-05
GNG12,4.5838333912882794e-05
METTL8,4.582404330646384e-05
KAT6B,4.58192605495281e-05
CYP27A1,4.581592358965989e-05
AC024560.2,4.5813546279924545e-05
MICB,4.579871503367844e-05
Z83843.1,4.5788619370948975e-05
AC089983.1,4.577075797537627e-05
RASSF3,4.576634191960939e-05
RN7SL181P,4.575793410964897e-05
AC122694.1,4.575571075481462e-05
LBP,4.575374271402821e-05
EMB,4.575263811787817e-05
AC009283.1,4.575168653088069e-05
SMARCD2,4.574539474600143e-05
RNU6-689P,4.574355880829744e-05
AL139123.1,4.57376422461676e-05
LINC01833,4.5728594989488376e-05
ATP6V1E1,4.572655865812025e-05
AC012360.3,4.572217194494783e-05
AL391244.2,4.571774936472331e-05
U47924.1,4.571475895942449e-05
CUL4A,4.571453477372682e-05
MCTS1,4.571121676608297e-05
IGKV3OR2-5,4.571079716984615e-05
CSAG3,4.5710042404548576e-05
RF00019,4.5707636643621916e-05
SDHAF4,4.570500391488488e-05
ZNF718,4.5702727756620135e-05
DHX30,4.568527031973797e-05
CSTF2,4.567022026912435e-05
FAM86HP,4.5655905781980544e-05
DIAPH2-AS1,4.5653814467738774e-05
AL359921.1,4.565156131773955e-05
COX10-AS1,4.5646072175715955e-05
AC019186.1,4.563766647678848e-05
MBD6,4.5636490436407965e-05
IKBKG,4.563205129123631e-05
SLC29A4,4.56319472281587e-05
CEP112,4.5628759488132166e-05
ELL3,4.562821546116941e-05
RPS6KC1,4.562363136575983e-05
RPL23AP82,4.5622668103376e-05
LIMCH1,4.562132928078722e-05
MKRN3,4.5617576161942226e-05
DHTKD1,4.561168026945417e-05
GPAT3,4.561163114880417e-05
AL021707.7,4.560336514836968e-05
NCBP3,4.560330460861052e-05
IRF8,4.5601873738645236e-05
CDH26,4.559932646208263e-05
BX679664.3,4.5597634085877775e-05
FAAP100,4.5589234832713733e-05
GRTP1,4.5581737098403875e-05
AC116552.1,4.5580200218328666e-05
AC007387.1,4.5575922414668915e-05
AL442128.2,4.557564201608169e-05
F13A1,4.55714654700972e-05
CALM2,4.557105368127645e-05
MTRNR2L1,4.555721765951658e-05
C9orf43,4.555481583133239e-05
FOXD2,4.553709227539202e-05
SNORD88A,4.553139976073883e-05
COPS4,4.552494326811905e-05
HCFC2,4.551957749527504e-05
SALL3,4.55158725299299e-05
DUXAP8,4.551586057350455e-05
ZDHHC7,4.550031519793224e-05
SLC9A1,4.5494397163609016e-05
NEXN,4.549028879221459e-05
KCNJ8,4.5484878109499705e-05
CACNA1H,4.547824944901733e-05
ADCK1,4.5474333137182484e-05
TUBD1,4.546597073709381e-05
SAP30L-AS1,4.5463342345141285e-05
TPST2,4.5458248452312134e-05
POLE,4.545632343003051e-05
SNN,4.545512345035326e-05
AC079322.1,4.545464998416823e-05
TMEM258,4.544915754713842e-05
UBE2D2,4.5447229170722696e-05
RPL5P4,4.544694191662004e-05
NRXN3,4.5442721992404017e-05
ARMCX5,4.542633620175141e-05
AC020978.3,4.542572296490472e-05
GPKOW,4.542059237648644e-05
BLOC1S2,4.54199814384347e-05
MYDGF,4.540760759897233e-05
AP001271.1,4.5398421849767054e-05
VWA8-AS1,4.5395669428657725e-05
RPL9P21,4.5390272338314834e-05
POLE2,4.538711007464184e-05
IGHV1OR21-1,4.538702348603241e-05
HIST1H4J,4.5383642404178215e-05
CTNND1,4.5380314998293314e-05
CD96,4.5379471453138946e-05
AC087645.2,4.537826670894708e-05
CBY1,4.537446215949217e-05
LINC02362,4.53690002614464e-05
MTCO1P40,4.536561724144549e-05
GGA1,4.535792383810993e-05
WSB1,4.535291818316552e-05
AL589182.1,4.5348766745504795e-05
BAHD1,4.5344016548578146e-05
HIST1H3C,4.5341821539862443e-05
PLCG2,4.5340045281435505e-05
SCARNA12,4.533884366221041e-05
UTP18,4.5334533664949346e-05
ZNF680,4.533315441326411e-05
CD177,4.532953244763223e-05
KIAA0232,4.5323863867043505e-05
NONO,4.532196133545594e-05
NARS2,4.5321896372048807e-05
AC005839.1,4.5321414195136836e-05
ATAD3B,4.531999411429467e-05
AC023983.1,4.5316171367184865e-05
AHR,4.5315780081162774e-05
UCK1,4.52944558435978e-05
AC005785.1,4.5287258786486295e-05
G2E3,4.5283183155827486e-05
RBM12,4.528267597918969e-05
POM121B,4.5279736931277284e-05
HIC2,4.5278709606384865e-05
PSMA1,4.527412421730488e-05
AP1AR,4.526479871416465e-05
IDO1,4.525525033280165e-05
AC006001.4,4.525237006813738e-05
AL645608.9,4.5238138049750345e-05
ALG1L3P,4.523692469181483e-05
C21orf91,4.523538719439505e-05
NAV2-AS2,4.523133172822084e-05
MIR103A2,4.522878533587331e-05
YBX2,4.5224489977449516e-05
AC087071.2,4.522448922766053e-05
AC083964.1,4.5209184196871115e-05
AC098613.1,4.5206882429879e-05
CCR5,4.520331924106046e-05
GFER,4.5201490733680054e-05
CNGB3,4.519923416913129e-05
IGLV11-55,4.519446320116222e-05
SRRD,4.5192873411206264e-05
ACOX3,4.5189712956448325e-05
UHMK1,4.518009875871279e-05
TRAPPC9,4.5179889520682456e-05
ARL1,4.517829317817192e-05
ZBTB43,4.517622259201273e-05
ADAMTS18,4.517577920380487e-05
SOX2-OT,4.5173215229320426e-05
AC023300.2,4.517062853193718e-05
TBC1D14,4.5155478353248956e-05
FTH1P5,4.51471966614518e-05
IKZF4,4.514573306708288e-05
RN7SL318P,4.513732802207879e-05
C10orf143,4.513437055512847e-05
AC087741.3,4.512090725857047e-05
TRAPPC8,4.5117023817885024e-05
AC002350.1,4.511483620109967e-05
C1orf52,4.510443533519154e-05
RBM27,4.510174351625186e-05
ZNF420,4.5076753997150774e-05
ALG11,4.5072570546346975e-05
PPP2R3A,4.507102881136011e-05
HLA-A,4.506777871087132e-05
ANKDD1B,4.5057383422955365e-05
ZNF85,4.503286300058878e-05
MICU2,4.502667827591218e-05
NPM1P26,4.50226241298127e-05
MTRNR2L2,4.501354062656958e-05
RF00019,4.5011477374058855e-05
LINC00942,4.501014109612387e-05
RPL10,4.5009509409106506e-05
CCDC150,4.5007719608369445e-05
DUS4L,4.500623724953119e-05
AC007000.1,4.4999573543838284e-05
AC092681.1,4.4989995098065186e-05
PXMP2,4.4987136162308264e-05
TSPEAR-AS2,4.498484364887112e-05
TBC1D22B,4.497802115369541e-05
TBC1D30,4.497789616603496e-05
EI24,4.497522965262054e-05
HIST1H2BN,4.4971804825226436e-05
HPF1,4.497150619944239e-05
IMPDH1,4.497083069972499e-05
LSM6,4.4968061192584596e-05
AC074044.1,4.4964121228529716e-05
VWA1,4.4957384650673214e-05
DEK,4.494727368175814e-05
TSNAX,4.4945421303496346e-05
HNRNPA1P35,4.49433682181761e-05
IGFBP2,4.492230264055734e-05
POU4F1,4.492163199306935e-05
PPT2,4.4921441076122396e-05
UCKL1-AS1,4.491309811905103e-05
ARPC3P1,4.490573294278409e-05
AC010468.1,4.490272298287098e-05
EFHD2,4.489951298887628e-05
CREM,4.489747661118573e-05
CGRRF1,4.488925839959058e-05
AC025178.1,4.4885517033119295e-05
ZNF114,4.487941758020513e-05
GNS,4.487882194619257e-05
TSR1,4.4871425297343314e-05
LINC01431,4.4867241750419965e-05
PARVG,4.4866777131789097e-05
CLCN4,4.486491798550864e-05
SNRPEP4,4.484823557226576e-05
AC073130.2,4.484738600409901e-05
PPM1J,4.484709870877954e-05
QTRT2,4.484545429573726e-05
LINC00898,4.4842627240317894e-05
RHPN1-AS1,4.484239118314401e-05
ACTR6,4.484112506023745e-05
INMT,4.483555160134383e-05
WNT10A,4.4827995360232424e-05
URAHP,4.4826118645690434e-05
PAN2,4.482556848277278e-05
CNTN4,4.482485804248626e-05
MFSD3,4.482456502504684e-05
NOP2,4.481788574034267e-05
C5orf15,4.481644122780919e-05
AC078778.2,4.481552608766493e-05
MIR4671,4.481497792358727e-05
SLC25A44,4.481391353169852e-05
PPIAP51,4.4804355864570505e-05
TCF4,4.4801490808078614e-05
AP000255.1,4.479396901325837e-05
SNX19,4.479391237190141e-05
HSPD1P4,4.4792138777044436e-05
PPP2R2D,4.4791083612421456e-05
NUDT12,4.478966677150876e-05
CHMP4A,4.4782116295975914e-05
RAP2C,4.4773170782810555e-05
HECTD3,4.475445377090241e-05
CPT1C,4.475257744522576e-05
TNK2,4.47486265709299e-05
AC107398.2,4.474110265129063e-05
NR2C1,4.473359606901564e-05
ANO7,4.4730410555032666e-05
AL137058.2,4.472853757605215e-05
MIR4697HG,4.4721150706636414e-05
TEPP,4.472097192759805e-05
AC006449.6,4.4712181328206825e-05
RBM4,4.4711018971870115e-05
GLB1L2,4.470728060251376e-05
ZCCHC3,4.4706074049017096e-05
DNAAF3,4.470267693196346e-05
MS4A4A,4.4702549781728864e-05
SLFN12,4.46999101094207e-05
TRAJ2,4.469520588307815e-05
PLAA,4.4693356133996656e-05
AC009302.1,4.4692748681982124e-05
OGFRP1,4.4688459616178405e-05
RNU6-32P,4.4687998819634316e-05
FAM193A,4.468246883643013e-05
SDR39U1,4.468077548596914e-05
TMEM9B,4.467845832922664e-05
ZUFSP,4.467049790284677e-05
SSC5D,4.466854716650304e-05
NDUFAF2,4.4666439927627905e-05
AL390198.1,4.465929819426477e-05
GTPBP8,4.465765879429719e-05
GTF2F2,4.465624420074939e-05
IGHV1-69,4.464851183944108e-05
CLEC12A-AS1,4.464212862271738e-05
NONOP2,4.464078216053229e-05
ZNF485,4.4634999700094773e-05
AL356489.2,4.4629720185454e-05
AC118344.2,4.462600644516567e-05
AC092794.1,4.461962634753702e-05
RHEBP2,4.461912377690063e-05
HSPB9,4.461532604915975e-05
TBC1D1,4.4611547758632116e-05
ALOX5,4.461116818635571e-05
CYCS,4.4596339477578784e-05
C11orf65,4.459611069495116e-05
AL359697.1,4.4593725602333736e-05
RPS29P3,4.458985185371126e-05
FNBP1L,4.458826954131341e-05
ACBD6,4.458715958572468e-05
ABLIM3,4.458654642910493e-05
LINC02575,4.458501156706554e-05
RNU6-856P,4.4583214178702114e-05
AC073410.1,4.4579951781418085e-05
SNTN,4.456845716499505e-05
FGD6,4.4558419391649334e-05
MPV17L,4.4554144643113216e-05
KMT5A,4.4551924752816654e-05
ZFAND2A,4.454957652535679e-05
LAMB4,4.4542518891343347e-05
AP005482.3,4.453212254509835e-05
LINC01356,4.4527682370328776e-05
DUSP28,4.452595909444625e-05
AC107308.1,4.4516828314972234e-05
JAK2,4.451250798334113e-05
ACAP2-IT1,4.4502168607951374e-05
CRAMP1,4.4499816937125615e-05
CCNL1,4.449719978241937e-05
PLB1,4.449641030581552e-05
KCNC3,4.449563479197322e-05
IGF2R,4.448940698966916e-05
TRIM21,4.448736301220159e-05
POLR3GL,4.447512626018155e-05
ARL6IP1,4.44728217848631e-05
AC244453.3,4.444196388858047e-05
EN2,4.444042714043896e-05
AL353804.2,4.443834558058858e-05
AL450263.1,4.443302559649902e-05
AL138963.1,4.443254497435114e-05
CTSD,4.4422343868224445e-05
APPL1,4.441809505887459e-05
ARID5B,4.440576700121643e-05
SNORD71,4.4404866474684446e-05
HSP90AA6P,4.4404714433107845e-05
VLDLR-AS1,4.4403099236398756e-05
TPP1,4.44025020333189e-05
LOC101927550,4.439717737413472e-05
ZNF284,4.438936337027353e-05
AC104837.1,4.4366849066113325e-05
AL137003.2,4.4363220351446035e-05
CYCSP24,4.436262866703427e-05
OSMR,4.435994381545639e-05
GNPTG,4.4355913367563865e-05
TBRG1,4.4348653061757954e-05
WDR97,4.434782453553102e-05
MDM4,4.43423233335675e-05
LRRC37A4P,4.4340252484110095e-05
UBE2Q1,4.433837538395914e-05
ZFHX4-AS1,4.433821288446373e-05
LIN7B,4.433577835767381e-05
PA2G4P4,4.433483503002496e-05
DMRTA2,4.433307746410495e-05
CDKL5,4.433302788160474e-05
AC090527.3,4.432739937561871e-05
LINC01301,4.4325300734917824e-05
FTH1P15,4.4322113490201944e-05
DRD1,4.432055540889306e-05
DNAJC15,4.431763490741493e-05
INTS3,4.431346364733507e-05
RPL10P12,4.431152498025659e-05
RF01909,4.429895119025763e-05
MED15,4.42919578240251e-05
FOXO1,4.4288526760511987e-05
TTC13,4.428724211396754e-05
MAPKAPK5-AS1,4.428723643363997e-05
ECI1,4.428593913697043e-05
B3GLCT,4.4284245927754315e-05
AC105219.2,4.427906048586952e-05
UBL4A,4.427289367487259e-05
TBL1Y,4.4264849129613026e-05
SLC22A5,4.426293835546851e-05
TMEM191A,4.426099456321089e-05
CAPN7,4.4254551568405865e-05
ADRM1,4.4236694357239215e-05
TAPBP,4.423616782732341e-05
CCDC74A,4.423263003770025e-05
GALNS,4.4230807909684264e-05
LINC02542,4.4217211117142127e-05
SLC22A18,4.421440555534916e-05
SERPINF2,4.420566367928567e-05
GABRR1,4.419630234271121e-05
AC007038.1,4.419451021449261e-05
WDR55,4.4177036618266925e-05
RF00272,4.4173766840729275e-05
USP28,4.4168302989758975e-05
PRF1,4.4160880884285535e-05
AC087277.2,4.4160140242335334e-05
AC133473.1,4.416009928906472e-05
SNORA11F,4.414314864066387e-05
AP3S1,4.4139060295740886e-05
ARHGAP45,4.413812825385965e-05
ATP5F1C,4.4133395859775155e-05
AC079921.2,4.4127977830461593e-05
EBNA1BP2,4.41274606107763e-05
DHRS7,4.412296813318275e-05
MST1L,4.411782696266812e-05
PLCB3,4.411742766944314e-05
HDAC8,4.411683351174222e-05
UPK2,4.410899258935703e-05
CYLD,4.4102824545475936e-05
ROCK1P1,4.409370728992974e-05
NEIL1,4.408868998947312e-05
AC007552.2,4.4073385072682626e-05
MAML1,4.406572415832386e-05
MIR6075,4.4059195082523614e-05
CCDC169,4.405428059619075e-05
AL590617.2,4.40465960261024e-05
CYP4F32P,4.404590699675873e-05
AL591806.3,4.4041035729724965e-05
UPF1,4.403923524749704e-05
CHD3,4.4036515891271254e-05
RPS11,4.403496255837452e-05
KANSL1-AS1,4.4030174532091515e-05
C16orf71,4.40265648724118e-05
ADH5P4,4.402533607371269e-05
TLE6,4.401448276767755e-05
AC015712.1,4.401269531781102e-05
KCP,4.400725837794937e-05
MLXIPL,4.3997059027197896e-05
RPS15AP10,4.399446172945627e-05
LTB4R,4.398392651037007e-05
IL17RB,4.39624335956479e-05
THSD7A,4.3962081972850474e-05
AC005332.4,4.396096026389851e-05
AC117382.1,4.3960385287584795e-05
FBXL7,4.3953425279966195e-05
APBA2,4.394914185862075e-05
CHKB,4.394427092595442e-05
MEIG1,4.39397351616896e-05
DHX33,4.393910541052424e-05
CCT6P1,4.393332321449281e-05
LINC01694,4.3915086359360935e-05
COX6B2,4.3914073870896325e-05
MAD2L1BP,4.3913739575223164e-05
CLSPN,4.3908643127065424e-05
ZNF451,4.389938487336606e-05
KBTBD11,4.3889226697021363e-05
ZNF586,4.3878068139245625e-05
ZNF670,4.3876782361196516e-05
RNASEH2C,4.387320886712362e-05
ELOVL2,4.386809054808965e-05
ALG1L9P,4.385566916587827e-05
PCID2,4.3855310006373666e-05
MTATP8P1,4.3854110803772784e-05
PUM1,4.385176392675492e-05
CCDC12,4.385095678750176e-05
SFI1,4.3844639636833844e-05
RABGEF1,4.383268674049584e-05
TIMM50,4.38285841319738e-05
PXMP4,4.381615216189664e-05
TMCO4,4.381599665818468e-05
RTL6,4.3808614692984594e-05
RALY-AS1,4.3805959805786056e-05
LINC01992,4.380467859103466e-05
HEATR5B,4.380332656498105e-05
CD151,4.38022860315854e-05
YIPF4,4.3802046785839836e-05
LINC01560,4.378887292706142e-05
RFPL1S,4.3788067869874016e-05
GEMIN8P4,4.3770986104377004e-05
ALX1,4.3765035669926606e-05
LINC01273,4.3763829463943895e-05
RPL29P33,4.376329165455664e-05
FZD10,4.3759431893915114e-05
NMRAL2P,4.37559690288093e-05
UBBP2,4.375414361603021e-05
STARD3NL,4.375262784175075e-05
CUX1,4.3751613392317355e-05
TEKT2,4.3737601354118646e-05
DNM1L,4.3727464710982e-05
RNVU1-19,4.372699337979792e-05
ARL10,4.37207010722211e-05
ZW10,4.37191739635772e-05
AC090044.1,4.3701471341636586e-05
RENBP,4.369579874963634e-05
SH2B1,4.369353416221883e-05
NUDT8,4.3684137875306025e-05
FOXP2,4.3681265329944624e-05
MAP6,4.3680839874738016e-05
MINDY2,4.367755278021674e-05
RF00019,4.367270856206888e-05
ATG9B,4.3671664231184875e-05
ARL14EP,4.367078658897957e-05
LINC00242,4.36697091074994e-05
STRA8,4.366879516496014e-05
AL049840.4,4.366221203819355e-05
CSNK1G3,4.3658747884076345e-05
LINC01018,4.365585446969755e-05
FCER1G,4.36526777840679e-05
IGLV5-48,4.3651401572834596e-05
ZNF774,4.365123574739607e-05
MIR6859-1,4.3648941536831464e-05
SERF1B,4.3641820457866845e-05
SEPT4,4.362835378396056e-05
PRR9,4.362187675371979e-05
MAN2B2,4.3620043456098365e-05
NBAS,4.361154948105906e-05
WDR62,4.360806512165128e-05
CKB,4.360301583737297e-05
RPLP1P6,4.360208333298815e-05
ABCB7,4.359978715754547e-05
ASIP,4.359824600515978e-05
AC008403.3,4.3596756068774944e-05
MBD1,4.3589454874902534e-05
RF00019,4.358657580398758e-05
FIGN,4.358451885544782e-05
PLRG1,4.3579746837976076e-05
AC005498.3,4.357525326446908e-05
ODAM,4.357334648451842e-05
LINC01564,4.356270329813754e-05
IGHV3OR16-6,4.355733079550889e-05
AC022217.3,4.355308023965459e-05
KIAA2013,4.353667909262313e-05
LIN7A,4.353617934423228e-05
LEPROT,4.353290443417048e-05
PIP4P2,4.352967965084533e-05
AC114271.1,4.3524114720376006e-05
AC010343.1,4.3523410194133316e-05
LANCL3,4.3516600928808106e-05
NSD2,4.3515801182900363e-05
ZNF692,4.350621915030933e-05
AC138932.5,4.350164979908007e-05
BTNL10,4.3489099604765174e-05
AC127070.1,4.3488692733443295e-05
BBS10,4.3486860002191494e-05
AC091180.4,4.348128805963885e-05
GNG12-AS1,4.3479958333565575e-05
AL096712.1,4.3476618938388946e-05
SAMD12,4.3471469733270745e-05
AL590682.1,4.345427123972603e-05
MIR3657,4.344776796905146e-05
TCEA2,4.344639080135392e-05
NUDT21,4.344535432328606e-05
RNF19B,4.344113377924978e-05
AP001972.5,4.341900247574854e-05
NAT10,4.341504041292959e-05
FMO9P,4.3411130214615066e-05
AC048341.1,4.341001377763997e-05
CD164L2,4.340952114392471e-05
MIR1295A,4.3406595331984825e-05
CEP44,4.340372976843903e-05
ZDHHC20P1,4.34016016307441e-05
THUMPD3-AS1,4.340149180975504e-05
DMRT1,4.339997324310072e-05
MIR210,4.3399602804867006e-05
SLC40A1,4.3394877287207775e-05
FCGR2A,4.338878546849582e-05
AC138150.1,4.338070886653958e-05
AF274858.1,4.337019117981666e-05
MS4A7,4.337007514788478e-05
SMAD5,4.336936642768148e-05
AL022323.1,4.336666009517652e-05
PAN3,4.3366539786587415e-05
SASS6,4.335827006431043e-05
SLC9A9,4.335757807051532e-05
C1QTNF12,4.3354151048281344e-05
GALK2,4.334619768659597e-05
AL512326.3,4.334214260329502e-05
AP000811.1,4.332292765835094e-05
ADCY10P1,4.3321377606860535e-05
SNX27,4.33188553386713e-05
YWHAEP1,4.3317441832572874e-05
CCDC65,4.3311773397957085e-05
EXD2,4.331076188960487e-05
AC010326.3,4.3309913853256124e-05
TMEM69,4.329914401841209e-05
PON3,4.329807217663014e-05
CEP63,4.328852757012075e-05
ZC3H7B,4.328643238406192e-05
SMIM7,4.328510317540385e-05
AC099489.1,4.327841748083805e-05
PHLDB2,4.3274867159350314e-05
AL109918.3,4.3274563973243065e-05
EHMT2,4.325668337540825e-05
HMGB1P6,4.325411328487378e-05
SLC6A16,4.325299272613119e-05
HAS2-AS1,4.3247851496886375e-05
ZNF595,4.324505930529092e-05
TPI1P2,4.323291501218429e-05
MLPH,4.3231642706779093e-05
APPL2,4.3229048592543084e-05
ST3GAL1,4.322821645801518e-05
C12orf10,4.322491292074148e-05
KPNA3,4.322175241885531e-05
AC016723.1,4.322050806507732e-05
AC024592.2,4.321514756688587e-05
SERPINB8,4.321367268131702e-05
TIMM17B,4.321010249018126e-05
ITGB3BP,4.319925162278315e-05
TP53,4.319018303249668e-05
AC004076.2,4.3188527629589136e-05
SLC22A23,4.3187590118347104e-05
ZNF605,4.318288663572692e-05
AL512785.1,4.317888438588071e-05
KIAA0586,4.317878763593799e-05
WDR12,4.3178685737872646e-05
AL590729.1,4.317853612088471e-05
LINC00648,4.315761703922455e-05
AL645924.1,4.315576309693181e-05
AC144548.1,4.313686369965289e-05
UROS,4.312478761899322e-05
LRCH3,4.311465835165769e-05
WBP1,4.309986830253507e-05
SLC25A6,4.3093612399570605e-05
SPCS2,4.3093355373139806e-05
ALOX5AP,4.3089719202208876e-05
ZNF815P,4.3086386160877696e-05
HNRNPF,4.3072154478461114e-05
AC024558.1,4.306563872760046e-05
TTC32,4.305947334668326e-05
AC027644.3,4.305751677284563e-05
HLA-DMA,4.305450777022996e-05
ZMYM5,4.304580906143553e-05
SLC39A8,4.3044918306498304e-05
RFK,4.30343928783316e-05
TRAV14DV4,4.303438195182119e-05
AC026410.3,4.303186726830874e-05
TEF,4.301892615010842e-05
RPL13,4.301868227054367e-05
DYNLT1,4.3018281230633765e-05
VAV2,4.3014478955863785e-05
SLF2,4.301342161740333e-05
UBE2R2,4.3012948243304774e-05
PPIA,4.3006330970212284e-05
NRROS,4.3004836170841345e-05
DYNLT3,4.29834433591969e-05
DHRS2,4.297932158628188e-05
RAP1B,4.297503986009671e-05
IGKV1D-43,4.296947629948983e-05
AC005696.1,4.2964973106784196e-05
HEG1,4.296218397509998e-05
ZNF490,4.296060334933905e-05
CTU1,4.295866106835903e-05
UIMC1,4.2955312536518636e-05
HNRNPA1P4,4.295310702480337e-05
CCDC125,4.293482764849589e-05
PSORS1C3,4.293371260736002e-05
ZNF695,4.293250805206547e-05
NOL7,4.293002371671568e-05
HIST1H2BG,4.2922007449499046e-05
SMCO2,4.2920564596711217e-05
SYT1,4.2900971457105845e-05
NRM,4.2899909827707406e-05
TICRR,4.289604452121784e-05
LINC01446,4.289507661620745e-05
VWCE,4.289159511847472e-05
AC243562.2,4.288950343556054e-05
TMEM123,4.288429750113748e-05
ZNF358,4.287902818017725e-05
MIRLET7BHG,4.2878779577611495e-05
RPS23,4.287820324295222e-05
AL353801.3,4.287606307628948e-05
EID1,4.2869249811805254e-05
AP000238.1,4.286649375293597e-05
FMO6P,4.2863938971242e-05
ATXN2-AS,4.285893748669477e-05
TSPAN19,4.285858785746451e-05
IRF2BP2,4.2858405894970204e-05
ABLIM1,4.285432641662334e-05
DDX47,4.285417224729932e-05
VASH1-AS1,4.285389262230035e-05
AC007292.1,4.283585937303613e-05
RNU1-138P,4.2832754982076726e-05
HPGD,4.2829506861436475e-05
RF00096,4.282841719675263e-05
EXOC3,4.2828172957641214e-05
FAM222A-AS1,4.2826745188482704e-05
SLC35F6,4.282665685831717e-05
ZNF558,4.28227221814143e-05
PI4KA,4.2817245466577146e-05
MSGN1,4.2814595564293764e-05
SH3D19,4.281185470909918e-05
PARL,4.280789234618903e-05
BAIAP2L1,4.280574087114715e-05
SLC6A2,4.2805109345464575e-05
CDKN1C,4.2800232428391804e-05
LRRIQ1,4.27983209256181e-05
CDC42EP3,4.279691868735532e-05
HCG4,4.278635334303026e-05
ALDH1L1,4.2784189323211726e-05
AC138393.1,4.278315561001287e-05
ILVBL,4.2779516595965595e-05
PCOTH,4.277789807360419e-05
TRAPPC11,4.2773849734304654e-05
ZNF470,4.2763905015132975e-05
F5,4.275344489037261e-05
AC009132.1,4.2749839287739927e-05
AC025171.4,4.274855978262651e-05
PNMA6A,4.274429938664986e-05
UBE2D3P2,4.27421995709944e-05
AL136309.3,4.2738893085207956e-05
SLC19A3,4.273447577817251e-05
ETFB,4.272809964106849e-05
BAIAP2,4.271799999984611e-05
CLASP2,4.2714292019810424e-05
AL049597.2,4.2707356947451465e-05
RRNAD1,4.2702232595304323e-05
AL358334.2,4.2697599680275104e-05
HKDC1,4.268929193117648e-05
PHF8,4.268619280596516e-05
AC079944.1,4.268613333788445e-05
RNA5SP477,4.268261381648663e-05
AC004540.2,4.2679622155883536e-05
AP002784.2,4.267316203314368e-05
IGKV2-29,4.2667351283526515e-05
LINC00174,4.26594725531601e-05
AC108693.2,4.265448774951369e-05
COLCA1,4.2650473641021525e-05
HMGA2,4.264553147813417e-05
AC009318.2,4.2637984211100035e-05
ZDHHC21,4.263401807019318e-05
AL590666.2,4.263214103062486e-05
AC044787.1,4.2629345181217764e-05
WDR7,4.262700488364967e-05
AC023302.1,4.26256439862017e-05
